date,open,high,low,close,volume,adjclose
2023/07/24,5.53,5.56,5.49,5.52,50433682,5.52
2023/07/25,5.56,5.63,5.54,5.6,102139478,5.6
2023/07/26,5.6,5.64,5.59,5.62,46609459,5.62
2023/07/27,5.64,5.72,5.62,5.68,94915866,5.68
2023/07/28,5.68,5.8,5.63,5.78,119480441,5.78
2023/07/31,5.81,5.88,5.77,5.82,132391462,5.82
2023/08/01,5.8,5.86,5.78,5.8,77585191,5.8
2023/08/02,5.78,5.78,5.63,5.66,122918810,5.66
2023/08/03,5.68,5.72,5.63,5.71,82754721,5.71
2023/08/04,5.73,5.78,5.69,5.7,90734198,5.7
2023/08/07,5.68,5.69,5.61,5.65,94601464,5.65
2023/08/08,5.64,5.66,5.6,5.61,73263809,5.61
2023/08/09,5.61,5.64,5.6,5.62,56626198,5.62
2023/08/10,5.62,5.64,5.59,5.62,59108851,5.62
2023/08/11,5.63,5.64,5.54,5.54,90800316,5.54
2023/08/14,5.5,5.51,5.45,5.47,92525086,5.47
2023/08/15,5.47,5.62,5.47,5.61,115787305,5.61
2023/08/16,5.58,5.63,5.52,5.6,74538718,5.6
2023/08/17,5.58,5.61,5.5,5.53,92069554,5.53
2023/08/18,5.52,5.62,5.52,5.57,73040298,5.57
2023/08/21,5.57,5.58,5.46,5.46,101544765,5.46
2023/08/22,5.47,5.56,5.46,5.56,87950583,5.56
2023/08/23,5.55,5.63,5.53,5.57,85829554,5.57
2023/08/24,5.61,5.62,5.52,5.55,61382170,5.55
2023/08/25,5.55,5.61,5.54,5.58,64154912,5.58
2023/08/28,5.78,5.84,5.61,5.63,139851033,5.63
2023/08/29,5.63,5.65,5.54,5.55,117651170,5.55
2023/08/30,5.55,5.56,5.5,5.53,79761705,5.53
2023/08/31,5.54,5.59,5.53,5.55,86089781,5.55
2023/09/01,5.56,5.59,5.52,5.53,61881733,5.53
2023/09/04,5.56,5.61,5.53,5.6,82179908,5.6
2023/09/05,5.6,5.6,5.54,5.55,59658537,5.55
2023/09/06,5.54,5.57,5.53,5.56,51840487,5.56
2023/09/07,5.56,5.6,5.55,5.57,55765314,5.57
2023/09/08,5.57,5.57,5.53,5.54,41419098,5.54
2023/09/11,5.55,5.57,5.52,5.54,79658030,5.54
2023/09/12,5.54,5.55,5.52,5.53,44662704,5.53
2023/09/13,5.54,5.58,5.52,5.56,83718998,5.56
2023/09/14,5.56,5.65,5.55,5.65,164544189,5.65
2023/09/15,5.65,5.72,5.62,5.65,124185874,5.65
2023/09/18,5.65,5.67,5.61,5.65,69407204,5.65
2023/09/19,5.66,5.71,5.65,5.71,96550683,5.71
2023/09/20,5.71,5.76,5.68,5.75,76877793,5.75
2023/09/21,5.75,5.78,5.71,5.74,77534167,5.74
2023/09/22,5.75,5.78,5.67,5.78,116438124,5.78
